id,x,y,deg
084_10,s-0.02378029893184523818616682,s1.111352587867589232495380,s227
084_11,s1.221999016470498286568436,s2.312500530173094259733801,s9
084_12,s1.380347068197904702134549,s1.639474954224913500096249,s251
084_13,s-0.562503362711142873564540423103608191013336181640625,s-1.13684957592786961555475500063039362430572509765625,s227
084_14,s-1.537767226308906739692950,s0.5961112293933760429565094,s124
084_15,s3.825652493155246214664999,s2.287323031037275730681380,s329
084_16,s-1.132896591649915449262487,s0.02073107160935946761959325,s100
084_17,s0.7397964328508764841885181,s-0.5753949513382767694258391,s257
084_18,s-1.102697924707498028373820,s-3.602016505871378683999173,s124
084_19,s1.037563138026938995561733,s-1.482718235084116056854419,s55
084_20,s-4.080331548096263924799154,s8.789366273860600690774615,s45
084_21,s0.7779343127328258028496677,s0.3629248437636069246625681,s5
084_22,s5.888921456086452427269861,s7.961852155992218745862718,s310
084_23,s6.196638811655317803650524,s9.626426080369054810725870,s349
084_24,s-0.67983199251780346283879907787195406854152679443359375,s-0.716929981152846007574908071546815335750579833984375,s336
084_25,s-1.531816873389280360406862,s-0.6680575123522313977370013,s64
084_26,s-2.061280469589301750366061,s-4.463343759538187488500328,s203
084_27,s6.062996019795487342984863,s-5.459319536526561309364852,s74
084_28,s5.340367382811383366314483,s-6.962715524129906127098754,s10
084_29,s-1.938636586815098442060368,s1.233847955970233445377459,s235
084_30,s-1.254477941425119747603789,s1.317232222288947512955915,s211
084_31,s-2.988361725081389155822543,s7.570255403341439658787547,s82
084_32,s1.650070877008063633187286,s-1.327952412547770339942832,s348
084_33,s0.5517124143840468822449705,s3.067204084861309056064815,s199
084_34,s0.5210317300435816489229130,s-11.13203953318079179185541,s213
084_35,s7.635318195526457114505339,s8.662449426998142555655933,s264
084_36,s-9.405276793275507338926160,s2.832040096318204060177325,s313
084_37,s5.081214124657723841052560,s8.366834342392852310460462,s242
084_38,s9.302922951119901882888198,s-0.8469732396276880292962371,s277
084_39,s9.538207238913386542752961,s0.7824502618298342353914114,s169
084_40,s3.901684460435740367089535,s4.621800957988004748822064,s101
084_41,s9.422559474239393703665076,s-0.2986902991907355656153726,s47
084_42,s-0.6316170394282221295378932,s-3.093310260551161372521989,s29
084_43,s2.930710450098909758973389,s5.057328105796415079579985,s126
084_44,s-9.569092076231941363349822,s2.484751375828244894516939,s98
084_45,s-8.593349150177406321066131,s-7.481486893193861342776784,s208
084_46,s-0.2150742889882413149196804,s-5.423916103430446654723451,s44
084_47,s5.286822983023574812344592,s-5.750168773574890916655545,s251
084_48,s-8.267112737341478487240742,s3.079807696868046455046519,s53
084_49,s-3.211761906543779342484978,s-1.667942053615907270491813,s211
084_50,s7.286963457288521239796353,s0.2370779513143545999542807,s240
084_51,s-4.374958809367845707569145,s7.270984078967461891471668,s37
084_52,s-3.646420763884788685676998,s8.542043424911637396895749,s176
084_53,s-8.434529900695801649113116,s-7.028228574639565987176859,s270
084_54,s1.817845991302780347259605,s2.701987961236919040530769,s206
084_55,s-0.8061840629065540608788609,s-1.979522006907271237940993,s86
084_56,s1.098672022816498193564794,s0.08449487953274400185710313,s310
084_57,s1.111583185320573818888334,s3.443806842033835913963219,s260
084_58,s6.413900233825675173404690,s-6.095964192861533200709296,s144
084_59,s-7.547443665086953306850305,s-7.359508221589209254510923,s129
084_60,s-1.584926326959512576930677,s-3.023295601895348110738082,s328
084_61,s-2.22178847333285300891247970866970717906951904296875,s-1.40612491306622633402412247960455715656280517578125,s231
084_62,s7.915114500425369151940645,s0.4084046680429876258200396,s253
084_63,s0.2444029339342827650272127,s-2.295070950603319719085515,s214
084_64,s0.291290965685086167269446377758868038654327392578125,s-1.8959156181118126394125056322081945836544036865234375,s350
084_65,s-10.52152783471312647370355,s3.343835289604697343091022,s237
084_66,s7.143271477993969682113162,s9.089460600731964766071937,s296
084_67,s-1.792305510009255573034004,s-5.693316821457893699316711,s66
084_68,s-2.216205695280106760525208,s-3.065848339331325111967175,s211
084_69,s-9.751812533276802266724021,s1.361562178081896178766242,s350
084_70,s-4.191905917925176789859410,s7.707370166092802359417147,s353
084_71,s0.009095086730820007431264642,s-11.46181726616044257299753,s345
084_72,s-2.184337395045760160661175,s-0.8438865462423135246905481,s139
084_73,s-0.5983942003059583882029760,s-3.604349805501135831087290,s199
084_74,s-1.694703606797394485061758,s-2.444938846731600581158039,s42
084_75,s-2.518929760032134375358216,s0.4195579557846496419198923,s291
084_76,s8.151529124243144332206954,s1.065680836256465563449680,s230
084_77,s-2.525969160499929559368648,s-1.816777689858114712417869,s198
084_78,s12.88528605612520719359004,s5.428057233608493480081502,s200
084_79,s-0.7303368781669879739038007,s-11.22571252499272764086013,s230
084_80,s-0.08493209520048278921011671,s-3.300288825280675007213526,s286
084_81,s-8.947379984929547849792367,s3.685982730119988795558505,s70
084_82,s-2.514899259741702267079155,s-2.782710696602823940981609,s118
084_83,s-9.628040569058343885189273,s3.328999364861369811285918,s13
085_0,s0.1171247639762921372019733,s-0.1120959771225156914598031,s1
085_1,s-0.8150126676191928633274930,s0.8433045179802975410687793,s94
085_2,s-0.9263637179747611603841671,s-0.7759750967273754962416627,s28
085_3,s-0.06378397029510697938126107,s-0.5597846885426842611366283,s78
085_4,s0.6018227022175896417932606,s-0.9996099252938244889010737,s18
085_5,s0.8000273413271091534765269,s0.1317108602241730402893083,s183
085_6,s2.901374276931837352389021,s-1.724428639568849341845436,s100
085_7,s-0.2629381568359664446410396,s1.024849909800174090068747,s296
085_8,s-0.2776528796669822662934735,s2.054043962453984739635615,s129
085_9,s-1.581313094032938293409529,s3.101786297162490491086118,s281
085_10,s1.398185108311972534023137,s-0.9588474861481643546357028,s29
085_11,s-7.811871104837505569787325,s-1.464866207642162604374292,s191
085_12,s1.803976421689283779481450,s-1.000145886602032380130467,s277
085_13,s-1.284704228109789955064590,s2.395507808282684355724589,s277
085_14,s0.3404818749905668684441196,s1.605224307418635087962855,s326
085_15,s-7.564633733744078741834114,s-3.438661033209931182363927,s188
085_16,s-0.1586371822495580129891439,s-1.149111101337354854355633,s175
085_17,s5.244653009655995862074716,s-5.462679203682629901217550,s74
085_18,s0.4019636291373095624002153,s0.7554531154759602518122818,s333
085_19,s3.022369707794893143454340,s-3.856138793529379344554587,s117
085_20,s1.230907886426081929848175,s0.9978224133768325112333464,s156
085_21,s-6.785440061042122024750900,s5.500215778945104853556170,s36
085_22,s-7.466743241044276439832839,s-2.356724229396206245212842,s181
085_23,s-0.4927699732102170521175198,s-8.356700329133567278772078,s331
085_24,s-8.679614741149889976801201,s-2.504986094538124770381150,s15
085_25,s-1.944597044562544308279885,s-8.352486995163416956186597,s62
085_26,s1.021883259320727127539285,s2.537172304626459283516393,s2
085_27,s1.305247738340128110801075,s1.473018445185851094114682,s333
085_28,s0.2057218666075790736158523,s2.128732513680459861871164,s43
085_29,s-1.949549062095831827856607,s1.649674683224715505958091,s30
085_30,s5.254558419663352020201331,s7.301398337222524723144623,s302
085_31,s10.10637620605777082377630,s0.1650641507074123940507220,s42
085_32,s0.2469643863221521185025153,s-1.529370474676212232623129,s270
085_33,s-1.202606880079201683020340,s1.378600610250246744081792,s117
085_34,s2.085307549310546702814317,s5.545092307050542040913755,s325
085_35,s-8.278130221814953032533073,s-4.058892235510342224452662,s333
085_36,s-1.260250790941596709532347,s-10.20158111256990675396253,s315
085_37,s1.985923116473938619674921,s1.034797691935382769889973,s7
085_38,s1.835712450315559032820723,s-0.4155303543538665378420661,s41
085_39,s-0.7302162733276268422391569,s10.59108432864627116071211,s276
085_40,s0.3738152368377989850922742,s3.137989394447832119938725,s192
085_41,s8.495497009265366390728946,s-6.381163495359745033846943,s102
085_42,s-2.243604383419514930464445,s-9.219329402761524475118370,s361
085_43,s-1.334189830491722961181012,s0.3669277705217692808759011,s151
085_44,s9.063551569360364872085522,s2.303377318241042902638439,s152
085_45,s2.118128887421178122019150,s-5.074729668030412060852896,s363
085_46,s-0.5763482742990058416143745,s-9.302250647056988654137744,s349
085_47,s-0.1623214960122926764363172,s3.325689686173058018381354,s338
085_48,s7.859082280392623982151479,s1.743826099656278058938619,s258
085_49,s-8.116891781161034109814967,s4.422336295621245985665305,s349
085_50,s-2.004124110976828788271976,s0.02001005263207164541761072,s28
085_51,s-2.266832282051219501356475,s0.9749606469335370673157117,s39
085_52,s6.976748709242536327507225,s9.236262703857991192973871,s320
085_53,s2.146234901890646810246332,s13.67385505241739656560192,s31
085_54,s9.323848774884620011632607,s0.3106899372123376485560491,s357
085_55,s2.590064278833521083100777,s5.493198877537846497309816,s246
085_56,s9.800666839142355563074816,s2.251388791246326709361014,s129
085_57,s-1.303819102435549775673152,s-8.813833969398192615118948,s302
085_58,s1.602508747359324525749712,s2.576730686546015270256116,s215
085_59,s6.668069593895198765576282,s-8.369401015936213468829342,s248
085_60,s-2.556082371426766967903444,s9.292483276387799265294554,s282
085_61,s-7.239233341103151316009432,s4.794224323967878662478697,s56
085_62,s-8.335500551498290312812943,s5.757488016961160939150010,s232
085_63,s1.287377996639346513368941,s-1.745705270066203306650321,s155
085_64,s-8.157813159635767962310494,s-2.088765148759715528647974,s176
085_65,s-0.6479633571962610388839109,s-7.722623719009676662434864,s147
085_66,s-0.2992943050643759594908744,s2.862232277338275107658739,s44
085_67,s3.032299494318057633823749,s-2.620825726219701508334925,s154
085_68,s-6.961270345468210607453586,s-2.118727856895697284241028,s30
085_69,s8.727524840069171608442078,s1.306633734449205719307940,s206
085_70,s7.657555930278816668389102,s9.042134679109569507515776,s143
085_71,s8.071073126540995311406502,s-7.266254440212071716298504,s27
085_72,s-7.625959592907754479654268,s5.995534105756936453512919,s185
085_73,s-7.047473330724362411414675,s-3.345745606418299523954208,s232
085_74,s10.43717723094670192171552,s-3.699595596197846707892109,s86
085_75,s-8.408733640492540600819284,s5.077884614175866019245009,s150
085_76,s-8.297804719039283141701622,s6.168109948609037639696145,s32
085_77,s0.5456133320217109250807595,s11.26297211777300798750401,s143
085_78,s-0.3030003006100894791252642,s0.6204398903757600419739404,s123
085_79,s-6.868986130748098858748995,s-2.660282244532954087912202,s260
085_80,s-1.434618441528602933443538,s-7.874674299182711112443655,s163
085_81,s9.603769985325323027547375,s-0.3193000528616981442686640,s152
085_82,s-1.805225811063612042367544,s-9.040038875763900742821288,s250
085_83,s-7.751425458413927285783452,s-3.103677514217209368677097,s84
085_84,s8.323462162408612946551399,s0.6132601147119188175760311,s241
086_0,s0.3053879703150722225643565,s0.08148474243033012459624942,s1
086_1,s-3.981751868111761849967217,s-7.686253117017079363251785,s74
086_2,s0.1805867421984873903359481,s-0.7254665515268419132693944,s18
086_3,s1.004841823072607514058530,s2.077630386498961180541390,s210
086_4,s0.6887604821116375813927491,s-1.132442842680367753316339,s309
086_5,s2.383867030107576990421991,s-1.258100557042541461222340,s118
086_6,s-0.3782338157890001700128790,s2.398506915250334922684593,s66
086_7,s2.088764473650890671208025,s-0.6849221418909737305047437,s75
086_8,s0.2883900787413785794105482,s2.609191657444836179302604,s294
086_9,s8.235839744357490371101661,s5.292928975362005988847259,s220
086_10,s-0.5613300652114210920196058,s0.2297621075432799211957224,s130
086_11,s1.361321120249046275757498,s0.9718638356005569467477301,s330
086_12,s0.5565307441683744263394295,s1.177082786325590497977789,s113
086_13,s0.8699130932033254035018466,s0.3177331532863523974596909,s352
086_14,s-1.811082473330007285364230,s1.215145043802076593730810,s71
086_15,s-3.983260983095380569629640,s-7.143755427571165800282315,s306
086_16,s1.173785695301679532498440,s-0.2985159368956407932582664,s72
086_17,s-4.365293697450844487284450,s-4.747607942103480985207576,s161
086_18,s3.984387076060503726782080,s0.7345487957862499375782946,s190
086_19,s-1.120710414793796363963630,s0.9480971750043141466068875,s328
086_20,s0.5062844269959585821738735,s1.600642272198522092496730,s24
086_21,s3.805923883088658754569877,s-1.778036566197155429747135,s257
086_22,s-0.8542606362058327261477243,s1.989383403267488359400517,s254
086_23,s2.164129772477704535815769,s1.559100483490926433716162,s137
086_24,s-8.863287805487830697814820,s-0.4039524114019934081243331,s27
086_25,s-2.334012544009826641000506,s0.8671612725414295230752512,s134
086_26,s-7.160607155300576360384965,s7.247530641030791608014905,s219
086_27,s-2.181840676288960653717020,s2.940350144007055696940279,s110
086_28,s5.061409487840014243507926,s-7.855871127418703445816072,s292
086_29,s3.467091142437777355131411,s-0.6682386239567935717897917,s191
086_30,s-1.598027609127494245988554,s2.555220029254544396313254,s206
086_31,s-5.343120002540362156826654,s-6.362365097760428425677227,s39
086_32,s-5.112281559665778568959936,s7.997543644121461889340276,s152
086_33,s1.895991927859983841586633,s0.6104652556418172781871334,s278
086_34,s0.3325864185877436107058322,s9.130532058087118804645677,s232
086_35,s3.321213037568932865961635,s-6.740908955912414721178828,s197
086_36,s-9.299139082096803378407746,s0.6294959828679225662118046,s290
086_37,s-2.348395589112538539566800,s-13.59144094796035564381985,s335
086_38,s3.720297174209578366932406,s1.703694287309189911439056,s33
086_39,s4.721069539501086308533328,s-8.166553255123478020222060,s109
086_40,s7.876546046937750809868728,s5.895006610785400565089010,s252
086_41,s3.084659897283935629797024,s1.355665160913269856601815,s251
086_42,s2.690568529771291447771907,s-6.297767956323105540891726,s187
086_43,s4.045198180882014687975712,s-6.756927567326920194834551,s17
086_44,s-4.696193620043861531587747,s-5.917827699924432457989632,s86
086_45,s3.750876146239714291341639,s-8.429961977127669647824603,s179
086_46,s4.149181345651926151874011,s-0.4519381100596064348984274,s70
086_47,s-4.302281215291265011047007,s-5.719193811949479878519593,s279
086_48,s-1.599372828526033019080898,s1.613772715046686814094334,s24
086_49,s1.867447061714734013460058,s0.1591105660681232172870558,s93
086_50,s3.551678415296071415763191,s-6.042365289125001127923388,s16
086_51,s-4.000994290128630330449777,s-6.503265495954602719991256,s291
086_52,s10.88069210375743228746969,s-2.131529407641603843931444,s115
086_53,s9.984185376761172963310496,s-1.554646376976870796038365,s214
086_54,s2.945668091406483302466256,s-1.680683010355263837243279,s338
086_55,s2.921080016883176991293602,s-2.224402851781977455414286,s264
086_56,s-2.784341536542084084848714,s1.475026121004683887782960,s40
086_57,s11.09395212727090059955799,s-2.812094048013725262891161,s141
086_58,s-8.686732095768863765039570,s0.3046715990748537356003203,s244
086_59,s2.780094453032004572778923,s-8.435201109719402484676821,s252
086_60,s7.167785159594085881958406,s6.583280186402403269529948,s315
086_61,s-0.2987760659259015537381198,s0.6264169695959061617829278,s38
086_62,s-1.172483965723104922668217,s9.928507240686171360366516,s307
086_63,s0.4138317951798743182453813,s9.669594529656549808382961,s59
086_64,s-9.158526396187485275543487,s1.680292952183931067672297,s206
086_65,s-5.392691523676266744657946,s-5.202336615828432949890093,s252
086_66,s8.254730587609359633571860,s6.491744716049934031416176,s305
086_67,s-1.653885263693051610456308,s-12.86727255047154221817563,s208
086_68,s-0.2024808004642812313614298,s9.259638988945580779718619,s69
086_69,s1.615438264234907134175856,s1.979480801811779891452581,s318
086_70,s-2.320740582860323683589420,s2.157888948249098889399510,s55
086_71,s4.301472131744116675355903,s-7.217941820745512139512191,s314
086_72,s2.747393131325882378868109,s-7.439950613512336684285397,s246
086_73,s7.297922652336034723963289,s6.039030727718558835132034,s297
086_74,s-4.719603923689141871284118,s-6.652512511977113985120468,s315
086_75,s4.370660764672622461413098,s-7.611678310072501146832382,s154
086_76,s3.777258407383404084645127,s-7.844493308481115503155711,s119
086_77,s-4.958964642920245927126822,s-7.291938198845198299685721,s299
086_78,s10.46594046129727913208018,s-2.701828882399101952258014,s185
086_79,s-6.085932635263732800624813,s7.314731088111422904751712,s117
086_80,s-8.220222425724029072235944,s0.9805158937041865020028954,s181
086_81,s2.903778015000459599911920,s0.1521428274423300419648798,s359
086_82,s-3.849293327266272393694102,s-5.025819331719442149136732,s228
086_83,s-3.021239089373891927026161,s-5.208075799633593537529831,s167
086_84,s2.664947676308905648995262,s-0.2320854332829187065267983,s182
086_85,s-3.019216107475346230759607,s-6.522637760432219190820380,s150
087_0,s0.06435709999790689651508191,s-0.1036480460484822166931929,s0
087_1,s1.435773391676444585632333,s-0.6079667215313656336572731,s164
087_2,s-1.475120567619334868703085,s-2.228074982115076874134018,s299
087_3,s-0.2665952065401933209973229,s0.8928509075083835963473208,s273
087_4,s-0.8087722171847004336286969,s0.6172733301581992989941201,s332
087_5,s0.8901083366515006728425518,s0.9402131859671900293573547,s130
087_6,s1.0366354625956202273329154195380397140979766845703125,s-0.308805796858056869069741878774948418140411376953125,s83
087_7,s-1.044905265778636835327653,s-0.6142809687863146350661481,s215
087_8,s1.7467346312791540707820558964158408343791961669921875,s-0.326029210135804159431671678248676471412181854248046875,s297
087_9,s-2.265126742080516140942503,s-0.6477494742806949729052590,s129
087_10,s1.615416577220613929266601,s0.6358126920519020473798743,s8
087_11,s-2.197491748029172530659593,s0.6125582003528196699260201,s18
087_12,s-1.752674301318115163139666,s-0.8552892295793529994080151,s344
087_13,s8.022347028204745406076981,s2.976781169804014748336840,s236
087_14,s0.221227732546749378261807805756689049303531646728515625,s-1.3739707325713101937481042114086449146270751953125,s172
087_15,s0.3202569894743918545165773,s-0.6633563226725604292099980,s242
087_16,s0.3243092090794774395856592,s1.784006617077537552168430,s125
087_17,s0.2325390229458218997043981,s6.493448137084440970057120,s15
087_18,s0.6850386639133881749169631,s-1.331485099600740146935651,s242
087_19,s-1.062575429856817861573593,s0.2448422967464505620172056,s156
087_20,s-0.8924696442666513462871336,s-1.575019525278659904277134,s29
087_21,s-7.735601480899039822033969,s3.039955407553896427064188,s302
087_22,s9.570404701648119108817190,s-1.474573054006337056998088,s41
087_23,s2.427608062004502312292153,s-0.3747304580127675671663568,s263
087_24,s0.09220588851632000992192319,s8.342108554273563476161302,s258
087_25,s1.115129151718971096951538,s1.297252714380717583675384,s8
087_26,s2.057645621505367421275740,s0.6819197642314302988328381,s216
087_27,s-0.4337555383016499441217739,s0.3933429670385149568012650,s153
087_28,s1.703675140221146973307231,s-2.169883773935324111636902,s9
087_29,s-1.337479951280133833035891,s7.627427487602578388969921,s98
087_30,s-1.702116251436019273013400,s0.2780667789017360197467709,s99
087_31,s9.201278439759465217675365,s-2.449492504787592291048972,s80
087_32,s-8.331105118474476095916105,s4.003798638247322912164794,s273
087_33,s1.454277808747495015495587722398340702056884765625,s-0.049134203122235688143693010943025001324713230133056640625,s33
087_34,s-9.571754314487659037746781,s-3.178296079555532107838168,s213
087_35,s-2.771629496104237977416316,s-9.058000597615607954460338,s147
087_36,s2.886014518506622321403210,s-10.42537931399254024986134,s217
087_37,s-2.420221399224781466674727,s-1.397241892136861812767636,s215
087_38,s8.011061831642912460516026,s4.827252419269621636771505,s175
087_39,s-0.5312647171764154352402442,s-2.187252106359310444005928,s120
087_40,s1.947064376630630158637736,s1.280331957122011241057002,s361
087_41,s1.110512611362001453296776,s7.743904408448207355407377,s13
087_42,s-0.4031401779328044054917513,s-1.603168369912857250947358,s217
087_43,s0.5526029796859080189808112,s7.178612766347121504351137,s39
087_44,s-7.786422042892570435923538,s10.87210871890082019685514,s247
087_45,s-2.303076614194080711829625,s-3.508835617024249311363127,s15
087_46,s-0.09968036012845314652874852,s-2.658307548733586104378057,s307
087_47,s-2.930407747339875912384599,s-8.022102049970674081391664,s144
087_48,s-3.454542770208321617389501,s-7.483289911577724856650561,s247
087_49,s2.097924815705228478168732,s-0.7411533188127177596005167,s157
087_50,s-3.310466406276796752505831,s-6.603339605029275291570023,s213
087_51,s0.009194528154548799528389399,s-0.5279545146654090331805875,s128
087_52,s-0.7214677287128727495302267,s8.667134016588408373937824,s223
087_53,s-0.8162982796118958109298295,s6.976120886098850393253203,s4
087_54,s-0.1603939023817578836406121,s8.796918613863041837286350,s320
087_55,s0.6312320834148255066509136,s-1.930824036643785907019222,s204
087_56,s7.478870095991643153170831,s3.502424156088594491345600,s304
087_57,s-8.097411404966921291616756,s4.579838345108840955144380,s256
087_58,s-1.696986412088703363720832,s0.9526900213697866871137560,s282
087_59,s-5.290963214691772033282380,s-8.503759073508689099452073,s279
087_60,s-8.938000603129585830419756,s-2.656346776934154579885572,s191
087_61,s-9.602266977327967262083319,s-2.697351608395930610759249,s335
087_62,s-6.729825558086389648143611,s4.803266434557990238740643,s107
087_63,s9.786150077896110539149579,s-4.319854386492969523791973,s24
087_64,s-8.193792389714655528994146,s-2.834129668807993336632211,s134
087_65,s5.910004411168407285545603,s10.69543823235428266433048,s317
087_66,s0.6008402475077658233537649,s2.013831558997165899205229,s14
087_67,s-9.808844051082205361957722,s-4.407878989313881395659124,s306
087_68,s-7.569929996918846247695720,s5.211078512817257851058584,s98
087_69,s7.115998852034739249189375,s10.79555409026739064975997,s53
087_70,s-1.610832812413451622934880,s-1.272796894616680191125724,s157
087_71,s-0.9074580055820901380858602,s-2.808225715788662212729630,s145
087_72,s-3.730805677588425635360369,s-8.954625747467262203730873,s224
087_73,s9.884808289224256888649823,s-3.111522396773555236559884,s181
087_74,s-1.081663411169955364005135,s8.112876507837759074842633,s240
087_75,s9.210170387276526489384042,s-3.074700215281043329598744,s141
087_76,s10.13247152880496648394426,s-1.739004502359002300726498,s126
087_77,s-14.27084918059106885199206,s1.793513824672517662645043,s7
087_78,s-7.279975750675925030147573,s4.195345026441572755526722,s162
087_79,s9.151825404776270496409741,s-3.928372664656713738294546,s126
087_80,s9.533448385065002347871223,s4.637988944069742457132490,s49
087_81,s7.110865493689320119066743,s3.974296637316868475997556,s343
087_82,s2.481322754262091000165834,s-11.44620106736871421523883,s311
087_83,s-4.426764996809244293398712,s-8.693151772571545712886554,s274
087_84,s3.264754074408060223466687,s-9.779937228962677031596226,s121
087_85,s-1.961139904482798176216240,s8.273507944592311744158586,s279
087_86,s-8.625550365067782047912014,s3.436663992760513840207805,s269
088_0,s0.04555611181895512229456107,s0.3717790524718955491589867,s1
088_1,s2.470929212413338793563611,s-9.845441996095187942028559,s149
088_2,s0.5604075008573113914067676,s0.2812950434767814006375986,s216
088_3,s-0.9691278344788359817851831,s1.295267923966018471654272,s186
088_4,s0.4567823176481596858522496,s1.331216218893192602956699,s14
088_5,s-1.573226604616428683097728,s1.544473868925889004088958,s183
088_6,s-0.06516534159129589581782582,s-1.762367141778732562706899,s188
088_7,s7.417802101741176157290168,s4.733955954806123415240516,s195
088_8,s0.1895967174118971948493240,s-1.146908092220568636809830,s318
088_9,s-1.130157744409687692321853,s-0.3020493792961049906798179,s184
088_10,s-0.4535637795395907265194601,s3.638539434136327799240718,s6
088_11,s0.4859659359558326507944059,s4.455315754624312021836552,s216
088_12,s-0.2434455666371337922981866,s-0.6764981129042355045832835,s151
088_13,s-1.986537881814153171707721,s-2.154149571816874053631352,s200
088_14,s-0.3099673605233378426149216,s1.333512291252106619215967,s158
088_15,s0.8874984855236347225382327,s-2.898026494533791214136542,s107
088_16,s-0.2169099226443557768689852,s-0.1156176038043837863561469,s122
088_17,s0.6541637876655677086290552,s0.7550464407241768705070228,s54
088_18,s0.6003094676294432503749210,s3.703582796683237365886753,s164
088_19,s0.8722707040699779722225938,s2.736538051096745888246531,s311
088_20,s-0.1068181737215395249451788,s-3.405263543036908799321871,s3
088_21,s0.3408531467163510852991242,s-4.218011185870343338760735,s152
088_22,s0.9343186267113035431419715,s-7.855733697100156134873748,s230
088_23,s7.931825325018243170310805,s4.589505440625400996962345,s303
088_24,s-9.393613293168125450566252,s-0.9351508084164242631808317,s199
088_25,s-1.309223979839849439504862,s-1.696333033223018385560188,s307
088_26,s-7.924038898180945443561197,s0.3146533137550706349383492,s72
088_27,s8.080189077339269082544959,s-3.019873382728531561666751,s8
088_28,s7.808148631172100617714448,s5.351423068420398763446466,s323
088_29,s-7.728468493684909792866555,s-0.2818624983552189822155752,s343
088_30,s-1.180852202578722164039160,s0.3393033666985029589424628,s17
088_31,s7.192338913606673864165052,s-2.168969814448338115231841,s181
088_32,s-0.5848734499785160773077665,s-3.785245300831361406172780,s260
088_33,s-0.5902054215822047965669952,s5.024459905424471226065285,s132
088_34,s-1.502628607396428755960116,s0.02715395614252561984022262,s123
088_35,s3.103618260692636601077996,s9.610439919383899784466325,s290
088_36,s-7.634224113779672374335837,s-2.461062441725829157135321,s22
088_37,s-0.7384448024304674507156676,s-2.095430300671699301237605,s358
088_38,s0.8549140109049671054121380,s1.710527279901302093179093,s338
088_39,s-7.891378134264043790442947,s-0.6612438716318306819452739,s86
088_40,s-0.86036078708038810081148994868271984159946441650390625,s0.07824737272669245180534147721118642948567867279052734375,s311
088_41,s-0.9774191410972415394731175,s-2.513608173401095425419927,s261
088_42,s2.684802609864993170468715,s10.18402167386047269068833,s156
088_43,s1.433727013534198457822555,s2.550854361816437032833144,s302
088_44,s-8.242097112414199400198810,s-1.188985887461352794480796,s83
088_45,s-0.5559778723592841698231126,s-3.041504948866325664909651,s98
088_46,s-2.283030088601895435385103,s-1.874996299543415734234486,s25
088_47,s8.953683080208392850579680,s6.116142795999279332952447,s145
088_48,s0.7911783533783213334666939,s-3.599829744058777648320347,s87
088_49,s-2.028961124951077527045484,s-0.7262490398076421049822217,s263
088_50,s7.366709591010877702932368,s-1.591956575741690423086982,s131
088_51,s-1.307359355474875466096574,s-2.719726234275133621917652,s146
088_52,s-0.3039009410127937339113347,s-6.268953683877143204239425,s225
088_53,s1.482600827596496723126406,s-6.685049002985459704051508,s75
088_54,s-7.434107246109919048260294,s-1.680248182982837314852765,s26
088_55,s0.6492736934977411458747023,s-10.25114717263382316941867,s190
088_56,s8.242326229167481334986212,s6.585369544587263174184599,s196
088_57,s-7.128982339453449685456877,s7.057967238914283542028371,s3
088_58,s-0.5440013364778018001288728,s2.642079605131126430334065,s254
088_59,s-6.596422389739879984377203,s6.707507901325988465199291,s287
088_60,s7.031289714842034271891079,s-0.3184633845655036356314671,s114
088_61,s-8.401445699434234373748077,s-1.720629141744739971919830,s217
088_62,s0.3576519004927720263298248,s-9.031181191811231717680996,s347
088_63,s7.407690892922530179892647,s5.749230053032513948138572,s108
088_64,s-6.858802595021561676266741,s7.881993650756844327354145,s301
088_65,s7.922888084136415723368607,s-0.5949713734767933803748716,s180
088_66,s7.441682561542930091080805,s-0.3137541166022258416756778,s328
088_67,s-0.8926235095797117741200926,s1.781985941473593362815997,s29
088_68,s8.190390280512116122357824,s-9.470203099042722380551674,s10
088_69,s-1.096281845634918428178395,s2.889056074971892422442732,s286
088_70,s8.403310717004221289117005,s-1.438902982856754608764759,s214
088_71,s-8.568989643296406992500902,s-0.1396507363534761446540944,s146
088_72,s7.842044410246904455330520,s-2.065026421126210052440360,s366
088_73,s-5.278026409581997771547357,s8.071473157811338108511001,s66
088_74,s6.547188456461424566242003,s-1.279919415254366667905606,s278
088_75,s1.387247134284976007867485,s-13.50211087421063490404684,s26
088_76,s-1.382493317451793407579785,s-1.177405677990511684294361,s125
088_77,s-5.187170053468736052870724,s7.198310473164900958470413,s141
088_78,s2.996890654680150645194913,s10.73155302773457811515990,s186
088_79,s2.169017493646759744269082,s9.990464553912038386807032,s81
088_80,s-0.09336762271794003548858180,s3.085655127913450798682326,s232
088_81,s-5.629871848113984333927817,s7.616372601331816344361058,s169
088_82,s-5.906040883765573103192371,s-8.328727015727521387766786,s224
088_83,s-9.126143913826529517879099,s-0.3284711779027405936792766,s98
088_84,s-6.610866708391249169790569,s-7.798190520773260886455701,s221
088_85,s3.938224445120398230224533,s10.43868256039156652142939,s113
088_86,s-6.175927031612562085466369,s7.688894551630963570404421,s151
088_87,s-0.08441558740117968695493237,s-7.583633525938391576476372,s338
089_0,s-0.007913114519562086668358349,s-0.8570595104184144386039179,s2
089_1,s0.5223936751945894574333806303911842405796051025390625,s-1.4546724406169502241681357190827839076519012451171875,s197
089_2,s-0.6651660458033539155553448,s-2.579997888403553513159139,s21
089_3,s-8.806289873402629350684911,s0.1418944229995527522847347,s338
