id,x,y,deg
099_60,s-0.255097094020841519412812203881912864744663238525390625,s-6.51062098545282363915021051070652902126312255859375,s293
099_61,s3.60772096354390470196449314244091510772705078125,s2.258053009074829642344184321700595319271087646484375,s101
099_62,s0.367299743240781462194632922546588815748691558837890625,s2.012503986514511122862813863321207463741302490234375,s121
099_63,s4.6337556825892658451948591391555964946746826171875,s5.55714816094707320104362224810756742954254150390625,s328
099_64,s0.6267147610495182874501551850698888301849365234375,s3.582374726993183156054101345944218337535858154296875,s242
099_65,s-7.23601327403329097620598986395634710788726806640625,s3.532367604476036149208084680140018463134765625,s3
099_66,s3.141684181565359335053244649316184222698211669921875,s-1.3300566127142816608142084078281186521053314208984375,s76
099_67,s2.7329339064350506305345334112644195556640625,s-0.55239589528007215779581429160316474735736846923828125,s306
099_68,s-3.915003678801251663088578425231389701366424560546875,s1.9842480401705102632803345841239206492900848388671875,s120
099_69,s-3.12449236821942566422194431652314960956573486328125,s3.142275181927155269789864178164862096309661865234375,s157
099_70,s3.566406182949849235086503540514968335628509521484375,s1.7923129738001877253594784633605740964412689208984375,s223
099_71,s-0.160324344853343070393947300544823519885540008544921875,s1.3314195231133598706918519383179955184459686279296875,s155
099_72,s-5.027219022638529821733754943124949932098388671875,s-0.1231168046063894905284286096502910368144512176513671875,s309
099_73,s-0.19854609980910009614518685339135117828845977783203125,s-6.98599099412658031127421054407022893428802490234375,s111
099_74,s-0.12228434535476828681765937290037982165813446044921875,s6.61021923043819814580501770251430571079254150390625,s21
099_75,s0.981798767985661680057773992302827537059783935546875,s-4.3705708800259923663134031812660396099090576171875,s317
099_76,s-3.844030095414122882857554941438138484954833984375,s-5.02741610311830822155343412305228412151336669921875,s14
099_77,s-7.532522793403000349599096807651221752166748046875,s-2.706850533009798720485150624881498515605926513671875,s108
099_78,s-1.5830291177855853046452239141217432916164398193359375,s-4.32788824996146814783060108311474323272705078125,s330
099_79,s6.6494098159850949514293461106717586517333984375,s2.612618402668526851329033888760022819042205810546875,s28
099_80,s4.631209031939480524897589930333197116851806640625,s-10.4843051040878005863987709744833409786224365234375,s329
099_81,s-5.053158185320729245404436369426548480987548828125,s-4.6666053094925938893311467836610972881317138671875,s306
099_82,s5.1291481138937680128719875938259065151214599609375,s1.247541411145006495786446976126171648502349853515625,s189
099_83,s-0.88068453438928084864301126799546182155609130859375,s-3.723592877964041036875642021186649799346923828125,s267
099_84,s-0.2032568674328537328133137407348840497434139251708984375,s7.6988066454743790956172233563847839832305908203125,s206
099_85,s2.30127472235840802028405960300005972385406494140625,s4.0594090331056005283016929752193391323089599609375,s332
099_86,s-1.2904520561127210687146771306288428604602813720703125,s-1.75421730421350208217745603178627789020538330078125,s155
099_87,s3.9935417411020974753910195431672036647796630859375,s-2.212586429510690066990719060413539409637451171875,s315
099_88,s-8.5518360973355722620681262924335896968841552734375,s-4.04941768886955788531167854671366512775421142578125,s278
099_89,s-4.032033070950813424815351027064025402069091796875,s-3.48861465869447773258116285433061420917510986328125,s313
099_90,s-5.67279824651333708374068010016344487667083740234375,s1.2470057797496931772940342852962203323841094970703125,s134
099_91,s1.146745653761209293719502966268919408321380615234375,s-15.3254153881234866929617055575363337993621826171875,s93
099_92,s7.171116765875733989332729834131896495819091796875,s3.356460068455345169269321559113450348377227783203125,s6
099_93,s3.72863658588914947955572642968036234378814697265625,s-4.1229214589415921210502347094006836414337158203125,s317
099_94,s1.849131760759997522569619832211174070835113525390625,s1.225623234764989799572276751860044896602630615234375,s296
099_95,s1.774287875393056435058269926230423152446746826171875,s3.36979745178682943418380091316066682338714599609375,s333
099_96,s-2.974329761409183259246447050827555358409881591796875,s6.21404898659920679193646719795651733875274658203125,s25
099_97,s6.4226897237942122131926225847564637660980224609375,s-2.13887226350793024920449170167557895183563232421875,s209
099_98,s-0.52297810207338291110801264949259348213672637939453125,s2.780954029037840058435904211364686489105224609375,s44
100_0,s0,s0,s0
100_1,s-1.0719834963319885279275922584929503500461578369140625,s-1.40581241280927571324355085380375385284423828125,s257
100_2,s0.1391882601821654852347620590080623514950275421142578125,s1.0833161309865946275721171332406811416149139404296875,s198
100_3,s0.83180084469766402133217297887313179671764373779296875,s0.11947686041953324564968141885401564650237560272216796875,s268
100_4,s-3.33125345037411779713920623180456459522247314453125,s-0.86119487890450996392388560707331635057926177978515625,s69
100_5,s-0.00090184230956822319068277860054649863741360604763031005859375,s-0.4249323114228642506162714198580943048000335693359375,s147
100_6,s1.0617324661647462580305045776185579597949981689453125,s1.361851240654837535970500539406202733516693115234375,s235
100_7,s-0.89717276285944880243050647550262510776519775390625,s-0.138101319399029309753501593149849213659763336181640625,s273
100_8,s1.888340365767794626350450926111079752445220947265625,s0.04958446705442920432460596202872693538665771484375,s331
100_9,s-3.428048392112628572903076928923837840557098388671875,s1.3575906801584098904100983418175019323825836181640625,s15
100_10,s1.3002198135230733644362999257282353937625885009765625,s-0.958527745171808387425471664755605161190032958984375,s338
100_11,s-1.356276621966809425856581583502702414989471435546875,s-2.704917647871652786051299699465744197368621826171875,s268
100_12,s-1.94606693236936134638881412683986127376556396484375,s0.71732026239404145240285970430704765021800994873046875,s180
100_13,s-0.125253817190777827494940765973296947777271270751953125,s3.449591897201660373184495256282389163970947265625,s199
100_14,s0.2333553837330542835015734226544736884534358978271484375,s-2.73788451260920684404709390946663916110992431640625,s259
100_15,s-0.8239926433560949003975792948040179908275604248046875,s1.309318783339571634627418461604975163936614990234375,s83
100_16,s-2.566701547765942503787073292187415063381195068359375,s-0.044234583984894819408406618777007679454982280731201171875,s36
100_17,s0.35470647332747995417179254218353889882564544677734375,s-1.459100126693066545868759931181557476520538330078125,s113
100_18,s1.725111312254970385993146919645369052886962890625,s-1.6999419776797879411134317706455476582050323486328125,s247
100_19,s-1.08309543843078959213244161219336092472076416015625,s4.422263926647172382899952935986220836639404296875,s96
100_20,s2.24779834696122993165090520051307976245880126953125,s1.063845645235327541655578897916711866855621337890625,s232
100_21,s2.411327578938279980746983710560016334056854248046875,s-1.114183909006988049128494822070933878421783447265625,s236
100_22,s1.692442078921116088707776725641451776027679443359375,s5.75376316607052018525791936554014682769775390625,s311
100_23,s2.79204782217429592350299571990035474300384521484375,s-0.05789556366982777368956902819263632409274578094482421875,s216
100_24,s-5.4171979992697316674821195192635059356689453125,s6.8900159754864045424938012729398906230926513671875,s234
100_25,s-2.736144124826534795857924109441228210926055908203125,s3.38532827456712670510796669987030327320098876953125,s62
100_26,s11.436308536275380021152159315533936023712158203125,s-2.215608159176934321976659703068435192108154296875,s118
100_27,s1.65904582552296187003548766369931399822235107421875,s1.5099200974860291779577892157249152660369873046875,s318
100_28,s0.005753405928226105851830407544866829994134604930877685546875,s1.5820143965576785038962270846241153776645660400390625,s50
100_29,s5.908576219404206852914285263977944850921630859375,s-0.75388497035253487776884639970376156270503997802734375,s332
100_30,s0.95481909827282007707793809458962641656398773193359375,s3.60823843030299951095685173640958964824676513671875,s209
100_31,s-1.2005870776318927628523169914842583239078521728515625,s-0.8925832044287382860403567974572069942951202392578125,s116
100_32,s0.7325463631353981153182530761114321649074554443359375,s2.046356959667515074130506036453880369663238525390625,s145
100_33,s-5.33827549847441940045200681197457015514373779296875,s1.178641692012889041762946362723596394062042236328125,s131
100_34,s2.6502029539276446001849762978963553905487060546875,s-3.6743677494946762607241907971911132335662841796875,s344
100_35,s-2.54915370089585291424327806453220546245574951171875,s-0.67545245514164553579661287585622631013393402099609375,s166
100_36,s0.02955544732179553324424858828933793120086193084716796875,s4.976810658908323858895528246648609638214111328125,s106
100_37,s3.56775011569397282329418885638006031513214111328125,s-0.9955292150818555452218561185873113572597503662109375,s200
100_38,s-1.46935307440916052001966818352229893207550048828125,s3.85990825007997440110329989693127572536468505859375,s103
100_39,s-2.830600497539946136527078124345280230045318603515625,s-7.3855288792398265940164492349140346050262451171875,s120
100_40,s-2.65997213789969055852679957752116024494171142578125,s2.33162563520227106295124031021259725093841552734375,s39
100_41,s-4.23497928279355573266684586997143924236297607421875,s-1.05649096452852209182537990272976458072662353515625,s178
100_42,s-4.4376252967078695377267649746499955654144287109375,s-6.67074935183016659578925100504420697689056396484375,s82
100_43,s-1.0526434706678797770251776455552317202091217041015625,s-4.4158562519413866453987793647684156894683837890625,s220
100_44,s1.3600169285278040920417197412461973726749420166015625,s-3.255262215015495730341399394092150032520294189453125,s5
100_45,s0.002032345322951197540140011454923296696506440639495849609375,s-3.380366708770622619084633697639219462871551513671875,s97
100_46,s0.6386882694489257605852117194444872438907623291015625,s-0.442534034474749315979380526187014766037464141845703125,s19
100_47,s-3.2967579136707829690067228511907160282135009765625,s-3.98759478179436133160606914316304028034210205078125,s357
100_48,s-1.9173354825748616381275724052102304995059967041015625,s-4.22158722754675697075299467542208731174468994140625,s205
100_49,s-0.23013875800044569785995918209664523601531982421875,s-2.67494844272429066478480308433063328266143798828125,s150
100_50,s-0.134867809310322162019701863755472004413604736328125,s3.987788576027888165498325179214589297771453857421875,s77
100_51,s-5.46542765411419129151227025431580841541290283203125,s-7.442680440264542340855768998153507709503173828125,s4
100_52,s3.428846057674518998936719071934930980205535888671875,s1.0667006050714247233912601586780510842800140380859375,s289
100_53,s-1.51331897023396066970235551707446575164794921875,s2.38859642698215424161389819346368312835693359375,s139
100_54,s-4.67563667587789932866826347890309989452362060546875,s3.534371155340807479916520605911500751972198486328125,s229
100_55,s-11.448044937789443764586394536308944225311279296875,s-2.0805700496387000697495750500820577144622802734375,s220
100_56,s-0.11957517701713739344260289954036124981939792633056640625,s-5.26815574979537615263325278647243976593017578125,s357
100_57,s-0.6717031478107291508905518639949150383472442626953125,s0.485073762260288476877434504785924218595027923583984375,s337
100_58,s-6.40746606670581986264778606710024178028106689453125,s6.83171798872437907590438044280745089054107666015625,s83
100_59,s1.1342476439657414033490567817352712154388427734375,s-5.824697349151183090043559786863625049591064453125,s223
100_60,s0.9289394806882029786976318064262159168720245361328125,s-1.911051293055227251471706040319986641407012939453125,s219
100_61,s1.0615181383453695662666405041818507015705108642578125,s4.22796810857436611286175320856273174285888671875,s359
100_62,s-2.552279931416023828205652534961700439453125,s6.17712552648019386225541893509216606616973876953125,s99
100_63,s0.545627044983744813322346089989878237247467041015625,s2.59835248137300300896868066047318279743194580078125,s23
100_64,s1.6555190934634225197186196965049020946025848388671875,s3.073664664845007887805650170776061713695526123046875,s312
100_65,s0.02932172197496683840878262117257690988481044769287109375,s-6.28283906529362656812054410693235695362091064453125,s221
100_66,s-2.33183488770219327079757931642234325408935546875,s1.5550912015675988353535785790882073342800140380859375,s241
100_67,s-3.8709977724634878626375211752019822597503662109375,s4.260858928137974288574696402065455913543701171875,s270
100_68,s-4.13497286837709765450199483893811702728271484375,s0.7409278466209483493543075383058749139308929443359375,s142
100_69,s3.540218406852987609312322092591784894466400146484375,s-2.428562599638128371992706888704560697078704833984375,s225
100_70,s-6.07943048061275703730643726885318756103515625,s1.911460586436774189422749259392730891704559326171875,s312
100_71,s-2.8376389596466058407031596289016306400299072265625,s7.4347873742124921392360192839987576007843017578125,s221
100_72,s7.3509916671334512017210727208293974399566650390625,s2.68622972952939509383440963574685156345367431640625,s73
100_73,s3.2656949047032099997522891499102115631103515625,s3.551039815944263100533362376154400408267974853515625,s191
100_74,s-4.417118990135588063594695995561778545379638671875,s-2.293942085699348876204339831019751727581024169921875,s246
100_75,s2.99330958965235627289303010911680757999420166015625,s1.89057396611754757742573929135687649250030517578125,s100
100_76,s-0.041595673794758043773089895012162742204964160919189453125,s2.31790773922486881275517589529044926166534423828125,s13
100_77,s-1.625960830687859459686706031789071857929229736328125,s5.41431854775411647295868533547036349773406982421875,s66
100_78,s4.86517631624874535845037826220504939556121826171875,s0.828462029085991868981864172383211553096771240234375,s195
100_79,s-6.2386935656238353686831032973714172840118408203125,s5.11642575961832246633775866939686238765716552734375,s287
100_80,s-9.1286216725643480884855307522229850292205810546875,s-0.64633963669315364075629304352332837879657745361328125,s293
100_81,s0.90138208627957727703261525675770826637744903564453125,s-11.6308074011433308925234086927957832813262939453125,s341
100_82,s-5.51319958234149165576809537014923989772796630859375,s-1.30859915150591721300088465795852243900299072265625,s19
100_83,s6.3960407461496640024734006146900355815887451171875,s0.494479982962716724248508626260445453226566314697265625,s149
100_84,s-1.0746676506922312466230096106301061809062957763671875,s2.50841774588567290038554347120225429534912109375,s211
100_85,s4.33115904345476732117958817980252206325531005859375,s-1.53434809424475826489242535899393260478973388671875,s350
100_86,s-1.985856311279118102675056434236466884613037109375,s-5.42494216797609052349571356899105012416839599609375,s162
100_87,s2.452274283415153188769863845664076507091522216796875,s-2.827767713753214895433529818546958267688751220703125,s108
100_88,s-2.26452243064083535983854744699783623218536376953125,s-2.905454857514149669128755704150535166263580322265625,s135
100_89,s-9.7597005143382506986426960793323814868927001953125,s2.7639266861930611440811844659037888050079345703125,s325
100_90,s-1.8829470387576676682073184565524570643901824951171875,s-1.89104916331982675359313361695967614650726318359375,s330
100_91,s-4.5204054705982077422277143341489136219024658203125,s-4.69124552992048649002754245884716510772705078125,s252
100_92,s5.0313974466908941707288249745033681392669677734375,s-3.2606251866321276366988968220539391040802001953125,s60
100_93,s-0.46591621642898395361243046863819472491741180419921875,s-6.97626729015024427127400485915131866931915283203125,s188
100_94,s5.385020835203714995031987200491130352020263671875,s-3.818636706067447761370203807018697261810302734375,s274
100_95,s1.946240231151612487536795015330426394939422607421875,s-4.29940379138366690625616683973930776119232177734375,s90
100_96,s-4.82867290733792575707639116444624960422515869140625,s-1.9487394810245575182960919846664182841777801513671875,s30
100_97,s6.17613468000070486851882378687150776386260986328125,s7.57050017454987678178213172941468656063079833984375,s207
100_98,s-1.59177361589782595530095932190306484699249267578125,s-6.0784704418088271182796233915723860263824462890625,s200
100_99,s6.2483900046982032705500387237407267093658447265625,s2.458740786549847623376763294800184667110443115234375,s47
101_0,s0,s0,s0
101_1,s1.68600063299069535815988274407573044300079345703125,s-1.0975702775429134749884951816056855022907257080078125,s128
101_2,s0.337711975074633741211727055997471325099468231201171875,s0.8731613397439310642056398137356154620647430419921875,s276
101_3,s1.57191642831077249553572983131743967533111572265625,s-0.372892096179804288791359567767358385026454925537109375,s285
101_4,s-1.762069086880561297192571146297268569469451904296875,s0.01147861769905784978806906337922555394470691680908203125,s95
101_5,s-2.064189048191784170427354183630086481571197509765625,s1.7414088137776684295232598742586560547351837158203125,s37
101_6,s1.1619717470157875371938871467136777937412261962890625,s0.70849505337910090307929067421355284750461578369140625,s262
101_7,s-0.44250745331722407538421748540713451802730560302734375,s1.381124440704561084913848389987833797931671142578125,s5
101_8,s-1.332867205064218296683975495398044586181640625,s-1.90416213386439370225389211555011570453643798828125,s187
101_9,s3.490425125272486273075855933711864054203033447265625,s-3.34717826472450408203940241946838796138763427734375,s92
101_10,s-0.6599296110398409354047544184140861034393310546875,s0.74252894710173811265718768481747247278690338134765625,s183
101_11,s2.150781689990746148311018259846605360507965087890625,s-1.6747414337614561219425013405270874500274658203125,s324
101_12,s-0.6859978708247165268829803608241491019725799560546875,s-0.763186058938394307205044242436997592449188232421875,s102
101_13,s0.1282638416774048717439171696241828612983226776123046875,s-2.827613053855819291726447772816754877567291259765625,s19
101_14,s-0.624485670001930781580767870764248073101043701171875,s5.18043380806595710197370863170363008975982666015625,s111
101_15,s-2.478869156412824903412683852366171777248382568359375,s4.89055239406582753503016647300682961940765380859375,s281
101_16,s3.009290141798934836714352059061639010906219482421875,s3.56968695726499074538651257171295583248138427734375,s293
101_17,s0.796758249860898271066389497718773782253265380859375,s-0.76879486385168205320184142692596651613712310791015625,s163
101_18,s4.40944106823064974065573551342822611331939697265625,s-0.5103679206831512882303059086552821099758148193359375,s337
101_19,s-6.330580301901218120974590419791638851165771484375,s-1.981472621087792429506180269527249038219451904296875,s317
101_20,s-0.677413491002941015040050842799246311187744140625,s-1.3825629332644970848065213431254960596561431884765625,s278
101_21,s3.049811808460720197189175451057963073253631591796875,s0.94163620332145281377478340800735168159008026123046875,s20
101_22,s8.59740149707628376063439645804464817047119140625,s3.90681592415143885688166847103275358676910400390625,s298
101_23,s0.75929577385124524813164725856040604412555694580078125,s0.05497640059229565168141817821378936059772968292236328125,s147
101_24,s4.0106800888435127916409328463487327098846435546875,s-1.1296808113526075612043086948688142001628875732421875,s101
101_25,s0.0916290269640483157065347086245310492813587188720703125,s4.2127560387367761762789086787961423397064208984375,s276
101_26,s-1.227999057797791948587473598308861255645751953125,s-1.3048557638549453940868261270225048065185546875,s118
101_27,s-0.492161029065727950726483186372206546366214752197265625,s3.83038271829987042593756996211595833301544189453125,s196
101_28,s-1.5214615691467543445725141282309778034687042236328125,s1.7640180558232436691667999184574000537395477294921875,s249
101_29,s1.4330008188917580103094451260403729975223541259765625,s2.89470446178241491708149624173529446125030517578125,s200
101_30,s-2.706977144548115443711822081240825355052947998046875,s0.0952791945954702124144120034543448127806186676025390625,s40
101_31,s2.216090078273486252413704278296791017055511474609375,s6.07702243627969895811702372157014906406402587890625,s151
101_32,s-1.25770653369043028391160987666808068752288818359375,s2.456149023428808586544391800998710095882415771484375,s49
101_33,s2.412737124565393020958481429261155426502227783203125,s0.44739955343366644147096167216659523546695709228515625,s26
101_34,s0.23691418247169371280591576578444801270961761474609375,s2.144027418283935393361616661422885954380035400390625,s21
101_35,s-1.19148599665715781981134568923152983188629150390625,s-0.09029678258866301321372560551026253961026668548583984375,s161
101_36,s6.655818684355299552635187865234911441802978515625,s-1.3595877893436549843642069390625692903995513916015625,s226
101_37,s0.51509322093411402665452669680234976112842559814453125,s-1.9412601412531558242591245289077050983905792236328125,s281
101_38,s-3.476718757783469726518887910060584545135498046875,s4.037586021421933679675930761732161045074462890625,s84
101_39,s-0.661630300378993840837438256130553781986236572265625,s2.419911647428161227679765943321399390697479248046875,s38
101_40,s-4.6070629602341544028831776813603937625885009765625,s-3.38436301105790260379535538959316909313201904296875,s9
101_41,s5.78370711452083963166614921647123992443084716796875,s5.08650594499800678960355071467347443103790283203125,s4
101_42,s0.53758135495481640386827848487882874906063079833984375,s-4.38617808907535700058133443235419690608978271484375,s153
101_43,s5.08418701735421763032718445174396038055419921875,s-2.022761325735758841659617246477864682674407958984375,s21
101_44,s-4.69591801348717385877762353629805147647857666015625,s0.31859683122974191693543843939551152288913726806640625,s342
101_45,s-1.71554000296314246298834405024535953998565673828125,s-5.55245352624563537347057717852294445037841796875,s290
101_46,s-2.49433014274277642385868603014387190341949462890625,s1.19442789134414528717798020807094871997833251953125,s215
101_47,s5.3076033090035128481076753814704716205596923828125,s-3.52225948575044345290052660857327282428741455078125,s275
101_48,s-6.56206828920458118403757907799445092678070068359375,s-8.0286041635229690172081973287276923656463623046875,s295
101_49,s-1.8483768993415565784488308054278604686260223388671875,s3.587953703298284668932183194556273519992828369140625,s309
101_50,s-0.368363400134134877372815708440612070262432098388671875,s-2.156066400447639974657931816182099282741546630859375,s47
101_51,s1.27878755992955728260085379588417708873748779296875,s1.75269827012286771861226952751167118549346923828125,s270
101_52,s-3.280093148952918369332110160030424594879150390625,s-7.2265124941474052633338942541740834712982177734375,s171
101_53,s0.46366569391229983665425606886856257915496826171875,s5.02078769892376630679109439370222389698028564453125,s229
101_54,s2.96296383743637736785103697911836206912994384765625,s-0.705158585205269528017879565595649182796478271484375,s19
101_55,s-3.2184150264921047579491641954518854618072509765625,s-1.8983735526761205125723108722013421356678009033203125,s62
101_56,s1.6256074620484870507652885862626135349273681640625,s-3.92358507095065345282591806608252227306365966796875,s32
101_57,s-2.15811700952143059595300655928440392017364501953125,s-0.7435532868190535271679664219846017658710479736328125,s137
101_58,s-3.10049614867811218488213853561319410800933837890625,s6.413210914518852945320759317837655544281005859375,s168
101_59,s-3.27424638641696663654556687106378376483917236328125,s-0.307868738094154992257500680352677591145038604736328125,s267
101_60,s4.994194178185438204309321008622646331787109375,s2.7711114346328713509137742221355438232421875,s118
101_61,s-10.0822133774384052884443008224479854106903076171875,s2.59446794285390591738860166515223681926727294921875,s182
101_62,s-2.075686355684312811575864543556235730648040771484375,s8.091758406084721855222596786916255950927734375,s233
101_63,s-4.40265317565302183311359840445220470428466796875,s-4.50104140051275702916200316394679248332977294921875,s103
101_64,s0.25484208572968325423602209411910735070705413818359375,s1.473700759372734925278791706659831106662750244140625,s308
101_65,s0.7794781907647647667403134619235061109066009521484375,s6.67765570627558435745640963432379066944122314453125,s96
101_66,s-0.603497488442001017716620481223799288272857666015625,s7.3213866839597496749547644867561757564544677734375,s235
101_67,s5.45834571242367250221150243305601179599761962890625,s0.22587981674283696964522505368222482502460479736328125,s63
101_68,s2.4773479304125256561519563547335565090179443359375,s-5.7393043648490955632723853341303765773773193359375,s309
101_69,s3.737591578552791560241530532948672771453857421875,s2.10512974870206104327508001006208360195159912109375,s65
101_70,s5.2254762432424133322683701408095657825469970703125,s1.96072231060602053531738420133478939533233642578125,s150
101_71,s-2.927356938664086971613187415641732513904571533203125,s-0.9767334395810871594534319228841923177242279052734375,s119
101_72,s-8.8161714292337745035865737008862197399139404296875,s1.33697121714505140488427059608511626720428466796875,s202
101_73,s3.872753027538396342066562283434905111789703369140625,s-0.2342234148406407701070719440394896082580089569091796875,s100
101_74,s-0.71182103686850783930140096344985067844390869140625,s-3.54083719191906443057860087719745934009552001953125,s248
101_75,s-5.462448759839407586014203843660652637481689453125,s-7.855359743357684720876932260580360889434814453125,s340
101_76,s4.00185384143499067732818730291910469532012939453125,s0.69638144691683157017081384765333496034145355224609375,s291
101_77,s-3.526691487566603111503127365722320973873138427734375,s-3.86224256516779984593767949263565242290496826171875,s334
101_78,s1.3195147136467488824251859114156104624271392822265625,s7.100578836343796496066715917550027370452880859375,s34
101_79,s-1.36906248166498034635196745512075722217559814453125,s-3.621731241139216184166116363485343754291534423828125,s358
101_80,s1.0402459566134851787211346163530834019184112548828125,s-7.0883998007860906653831989387981593608856201171875,s348
101_81,s3.58484972899004983304394045262597501277923583984375,s-2.74979102583841150675425524241290986537933349609375,s219
101_82,s-7.0779635941970493462349622859619557857513427734375,s3.71763670657697264942953552235849201679229736328125,s165
101_83,s-4.6646798762422054807075255666859447956085205078125,s-7.59559181612476930212096704053692519664764404296875,s171
101_84,s-3.13267398845620714809001583489589393138885498046875,s2.66451099166555938069222975173033773899078369140625,s255
101_85,s-1.2194247127635267080592029742547310888767242431640625,s-4.6870251435343259771570956218056380748748779296875,s334
101_86,s-2.9965705452384430174106455524452030658721923828125,s1.11105478716469985300818734685890376567840576171875,s64
101_87,s2.35379805057619062580442914622835814952850341796875,s1.7822794300847479842531129179405979812145233154296875,s328
101_88,s-6.28172457848000309610370095469988882541656494140625,s2.363391239528272347314441503840498626232147216796875,s186
101_89,s3.15379469626176867080857846303842961788177490234375,s-4.099122430207184919481733231805264949798583984375,s258
101_90,s5.6744582681121897849152446724474430084228515625,s-4.90586933292040416887402898282743990421295166015625,s342
101_91,s-1.22726820837278705056405669893138110637664794921875,s0.84360269117183095399781223022728227078914642333984375,s61
101_92,s4.767627614576863237516590743325650691986083984375,s4.58167838889897804932616054429672658443450927734375,s196
101_93,s1.4930729756241480910006202975637279450893402099609375,s-1.934289001817944164685059149633161723613739013671875,s230
101_94,s-3.17947488585860416065997924306429922580718994140625,s5.0699401356743951652106261462904512882232666015625,s229
101_95,s-4.13882151235697381963518637348897755146026611328125,s5.66273273838897406307069104514084756374359130859375,s86
101_96,s-2.80922728653008757504494496970437467098236083984375,s8.2617234231112544051711665815673768520355224609375,s137
101_97,s-2.424220077298723907688327017240226268768310546875,s-2.14022931649602110582009117933921515941619873046875,s150
101_98,s-3.795779593251058514624673989601433277130126953125,s0.423870644877722468901737329360912553966045379638671875,s200
101_99,s5.63096319618915686078253202140331268310546875,s-1.0137287228897100543889564505661837756633758544921875,s34
101_100,s0.94520373014189285054698075327905826270580291748046875,s-2.27877724154728067418318460113368928432464599609375,s200
102_0,s0,s0,s0
102_1,s1.5112345693167934523870599150541238486766815185546875,s-2.554076064268687940028712546336464583873748779296875,s80
102_2,s-1.1270790550758953418863939077709801495075225830078125,s0.77024385406074891147198968610609881579875946044921875,s238
102_3,s0.326795991086026804683939417373039759695529937744140625,s1.4027265785250013774287936030304990708827972412109375,s107
102_4,s0.451100476810754769108058326310128904879093170166015625,s-0.326434992648540200921303267023176886141300201416015625,s134
102_5,s-1.0532700793601410538258278393186628818511962890625,s-0.73254018883335891842989440192468464374542236328125,s191
102_6,s2.154554566889213873537300969474017620086669921875,s-0.86925189547001291412442469663801603019237518310546875,s140
102_7,s-2.205954188965399520583332559908740222454071044921875,s-0.66690065027879630310536640536156482994556427001953125,s108
102_8,s-2.317288324811024313731877555255778133869171142578125,s0.299883857796476471779811845408403314650058746337890625,s74
102_9,s1.0459274617511382654555518456618301570415496826171875,s0.3514168942427688957508280509500764310359954833984375,s212
102_10,s-2.35916654969795924756681415601633489131927490234375,s-1.942967321170088634829653528868220746517181396484375,s293
102_11,s0.999733570433625207130035050795413553714752197265625,s-0.398441610784839361780740318863536231219768524169921875,s256
102_12,s-1.742361302989020810372267078491859138011932373046875,s1.9334881567436930094316949180210940539836883544921875,s242
102_13,s-0.70417050849571438675411627627909183502197265625,s3.881816455125509879309220195864327251911163330078125,s228
102_14,s-8.190238732984322922447972814552485942840576171875,s-0.62397691651546172142417390205082483589649200439453125,s269
102_15,s1.4595678317080429398089336245902813971042633056640625,s-1.093960092507312964471566374413669109344482421875,s76
102_16,s-5.321979476979340262232653913088142871856689453125,s0.492949354723947352763246954054920934140682220458984375,s326
102_17,s-0.46731321211981768914967005912330932915210723876953125,s-1.0298411750374130146923334905295632779598236083984375,s224
102_18,s0.93357557511178501652437944358098320662975311279296875,s1.4174448742665954892316904079052619636058807373046875,s32
102_19,s3.140408284974228081409819424152374267578125,s-2.232781885765656948450441632303409278392791748046875,s312
102_20,s-0.187593424819528509228661050656228326261043548583984375,s1.70321606346265408404860863811336457729339599609375,s38
102_21,s0.2952265181800515225774006466963328421115875244140625,s-4.6568868152341007515815363149158656597137451171875,s308
102_22,s0.55067696154322021140359311175416223704814910888671875,s0.71907767253042464972168090753257274627685546875,s276
102_23,s1.079310140717893329309617911349050700664520263671875,s2.018880824838976906221432727761566638946533203125,s315
102_24,s0.2238425276234775884720562544316635467112064361572265625,s2.280216481214111023945179113070480525493621826171875,s358
102_25,s-2.84478694052525238333828383474610745906829833984375,s0.0852546299626041614860838535605580545961856842041015625,s184
102_26,s-3.595653911015217918389907936216332018375396728515625,s5.8806735608967368733601688290946185588836669921875,s116
102_27,s2.274976432421642158487884444184601306915283203125,s3.378664616896099204268466564826667308807373046875,s354
102_28,s-5.215818802239720497482267091982066631317138671875,s-0.150001905352087960832108137765317223966121673583984375,s55
102_29,s-0.4963769732735219264441184350289404392242431640625,s-3.0391179912403796237185815698467195034027099609375,s122
102_30,s5.79698561347855001457674006815068423748016357421875,s5.972363138170312168995224055834114551544189453125,s310
102_31,s4.3225061902719659201466129161417484283447265625,s-2.2901675310880449387695989571511745452880859375,s124
102_32,s-3.8171629166228999707755065173842012882232666015625,s0.990264452124440364144675186253152787685394287109375,s217
102_33,s3.74894767176618248782915543415583670139312744140625,s4.281422739637680052737778169102966785430908203125,s262
102_34,s-0.0883433094757451187195584907385637052357196807861328125,s-1.8163788458701721761912040165043435990810394287109375,s204
102_35,s2.50493980142706362812532461248338222503662109375,s2.037771342244628858253463477012701332569122314453125,s77
102_36,s2.06807975839833435571790687390603125095367431640625,s1.1630564810557988408845631056465208530426025390625,s180
102_37,s3.762659462701636758907852708944119513034820556640625,s1.152332053337196793307839470799081027507781982421875,s257
102_38,s-4.37753287542405633558928457205183804035186767578125,s-0.16970675036357552034615991942700929939746856689453125,s170
102_39,s-3.353689416016198965309058621642179787158966064453125,s-3.37822717441682573991101889987476170063018798828125,s128
